 === NPZ Ecosistem model integration ====================================
  time            phytoplankton   zooplankton     nitrate         total_N
   11.4099998       5.62533215E-02   1.91543818       2.02831244       4.00000381    
   11.4200001       5.62212542E-02   1.91344142       2.03034115       4.00000381    
   11.4299994       5.61900176E-02   1.91144657       2.03236723       4.00000381    
   11.4399996       5.61596118E-02   1.90945363       2.03439045       4.00000381    
   11.4499998       5.61300330E-02   1.90746260       2.03641105       4.00000381    
   11.4600000       5.61012775E-02   1.90547359       2.03842878       4.00000381    
   11.4699993       5.60733452E-02   1.90348649       2.04044390       4.00000381    
   11.4799995       5.60462363E-02   1.90150130       2.04245615       4.00000381    
   11.4899998       5.60199469E-02   1.89951801       2.04446578       4.00000381    
   11.5000000       5.59944734E-02   1.89753664       2.04647255       4.00000381    
   11.5099993       5.59698157E-02   1.89555717       2.04847670       4.00000381    
   11.5199995       5.59459738E-02   1.89357972       2.05047798       4.00000381    
   11.5299997       5.59229441E-02   1.89160419       2.05247664       4.00000381    
   11.5400000       5.59007265E-02   1.88963056       2.05447245       4.00000381    
   11.5500002       5.58793172E-02   1.88765895       2.05646563       4.00000381    
   11.5599995       5.58587164E-02   1.88568926       2.05845594       4.00000381    
   11.5699997       5.58389202E-02   1.88372147       2.06044340       4.00000381    
   11.5799999       5.58199286E-02   1.88175571       2.06242824       4.00000381    
   11.5900002       5.58017418E-02   1.87979186       2.06441021       4.00000381    
   11.5999994       5.57843558E-02   1.87782991       2.06638956       4.00000381    
   11.6099997       5.57677709E-02   1.87586999       2.06836605       4.00000381    
   11.6199999       5.57519868E-02   1.87391198       2.07033992       4.00000381    
   11.6300001       5.57370000E-02   1.87195599       2.07231092       4.00000381    
   11.6399994       5.57228066E-02   1.87000191       2.07427907       4.00000381    
   11.6499996       5.57094105E-02   1.86804986       2.07624459       4.00000381    
   11.6599998       5.56968078E-02   1.86609972       2.07820725       4.00000381    
   11.6700001       5.56849986E-02   1.86415160       2.08016729       4.00000381    
   11.6799994       5.56739792E-02   1.86220539       2.08212447       4.00000381    
   11.6899996       5.56637496E-02   1.86026120       2.08407879       4.00000381    
   11.6999998       5.56543097E-02   1.85831892       2.08603048       4.00000381    
   11.7100000       5.56456596E-02   1.85637867       2.08797932       4.00000381    
   11.7199993       5.56377955E-02   1.85444045       2.08992553       4.00000381    
   11.7299995       5.56307174E-02   1.85250413       2.09186888       4.00000381    
   11.7399998       5.56244254E-02   1.85056984       2.09380937       4.00000381    
   11.7500000       5.56189157E-02   1.84863758       2.09574723       4.00000381    
   11.7599993       5.56141883E-02   1.84670722       2.09768224       4.00000381    
   11.7699995       5.56102432E-02   1.84477890       2.09961462       4.00000381    
   11.7799997       5.56070805E-02   1.84285259       2.10154414       4.00000381    
   11.7900000       5.56047000E-02   1.84092820       2.10347080       4.00000381    
   11.8000002       5.56030981E-02   1.83900583       2.10539484       4.00000381    
   11.8099995       5.56022748E-02   1.83708549       2.10731602       4.00000381    
   11.8199997       5.56022301E-02   1.83516717       2.10923433       4.00000381    
   11.8299999       5.56029640E-02   1.83325088       2.11115003       4.00000381    
   11.8400002       5.56044765E-02   1.83133650       2.11306286       4.00000381    
   11.8499994       5.56067638E-02   1.82942414       2.11497283       4.00000381    
   11.8599997       5.56098260E-02   1.82751381       2.11688018       4.00000381    
   11.8699999       5.56136630E-02   1.82560551       2.11878467       4.00000381    
   11.8800001       5.56182750E-02   1.82369924       2.12068629       4.00000381    
   11.8899994       5.56236617E-02   1.82179499       2.12258530       4.00000381    
   11.8999996       5.56298234E-02   1.81989276       2.12448144       4.00000381    
   11.9099998       5.56367561E-02   1.81799257       2.12637472       4.00000381    
   11.9200001       5.56444637E-02   1.81609428       2.12826514       4.00000381    
   11.9299994       5.56529425E-02   1.81419802       2.13015294       4.00000381    
   11.9399996       5.56621924E-02   1.81230378       2.13203788       4.00000381    
   11.9499998       5.56722134E-02   1.81041157       2.13391995       4.00000381    
   11.9600000       5.56830093E-02   1.80852139       2.13579941       4.00000381    
   11.9699993       5.56945764E-02   1.80663323       2.13767600       4.00000381    
   11.9799995       5.57069145E-02   1.80474710       2.13954973       4.00000381    
   11.9899998       5.57200238E-02   1.80286300       2.14142060       4.00000381    
   12.0000000       5.57339005E-02   1.80098093       2.14328885       4.00000381    
   12.0099993       5.57485484E-02   1.79910100       2.14515424       4.00000381    
   12.0199995       5.57639673E-02   1.79722309       2.14701676       4.00000381    
   12.0299997       5.57801574E-02   1.79534721       2.14887643       4.00000381    
   12.0400000       5.57971187E-02   1.79347336       2.15073323       4.00000381    
   12.0500002       5.58148474E-02   1.79160154       2.15258741       4.00000381    
   12.0599995       5.58333471E-02   1.78973174       2.15443873       4.00000381    
   12.0699997       5.58526181E-02   1.78786397       2.15628719       4.00000381    
   12.0799999       5.58726601E-02   1.78599823       2.15813279       4.00000381    
   12.0900002       5.58934696E-02   1.78413451       2.15997553       4.00000334    
   12.0999994       5.59150502E-02   1.78227293       2.16181564       4.00000381    
   12.1099997       5.59374020E-02   1.78041339       2.16365290       4.00000381    
   12.1199999       5.59605248E-02   1.77855587       2.16548729       4.00000381    
   12.1300001       5.59844188E-02   1.77670038       2.16731882       4.00000381    
   12.1399994       5.60090840E-02   1.77484691       2.16914749       4.00000334    
   12.1499996       5.60345203E-02   1.77299559       2.17097330       4.00000334    
   12.1599998       5.60607314E-02   1.77114630       2.17279649       4.00000381    
   12.1700001       5.60877137E-02   1.76929903       2.17461681       4.00000381    
   12.1799994       5.61154671E-02   1.76745379       2.17643428       4.00000381    
   12.1899996       5.61439954E-02   1.76561069       2.17824888       4.00000381    
   12.1999998       5.61732985E-02   1.76376963       2.18006063       4.00000381    
   12.2100000       5.62033728E-02   1.76193058       2.18186951       4.00000334    
   12.2199993       5.62342219E-02   1.76009369       2.18367553       4.00000334    
   12.2299995       5.62658459E-02   1.75825882       2.18547869       4.00000334    
   12.2399998       5.62982447E-02   1.75642598       2.18727922       4.00000334    
   12.2500000       5.63314222E-02   1.75459528       2.18907690       4.00000381    
   12.2599993       5.63653745E-02   1.75276661       2.19087172       4.00000381    
   12.2699995       5.64001054E-02   1.75093997       2.19266367       4.00000381    
   12.2799997       5.64356148E-02   1.74911547       2.19445276       4.00000381    
   12.2900000       5.64719029E-02   1.74729300       2.19623899       4.00000381    
   12.3000002       5.65089695E-02   1.74547255       2.19802237       4.00000381    
   12.3099995       5.65468185E-02   1.74365425       2.19980288       4.00000381    
   12.3199997       5.65854460E-02   1.74183798       2.20158052       4.00000381    
   12.3299999       5.66248558E-02   1.74002385       2.20335531       4.00000381    
   12.3400002       5.66650480E-02   1.73821175       2.20512724       4.00000381    
   12.3499994       5.67060262E-02   1.73640168       2.20689631       4.00000381    
   12.3599997       5.67477867E-02   1.73459375       2.20866251       4.00000381    
   12.3699999       5.67903332E-02   1.73278785       2.21042585       4.00000381    
   12.3800001       5.68336658E-02   1.73098409       2.21218634       4.00000381    
   12.3899994       5.68777882E-02   1.72918236       2.21394396       4.00000381    
   12.3999996       5.69226965E-02   1.72738278       2.21569872       4.00000429    
   12.4099998       5.69683947E-02   1.72558522       2.21745062       4.00000429    
   12.4200001       5.70148826E-02   1.72378981       2.21919966       4.00000429    
   12.4299994       5.70621639E-02   1.72199643       2.22094584       4.00000429    
   12.4399996       5.71102388E-02   1.72020519       2.22268891       4.00000429    
   12.4499998       5.71591072E-02   1.71841598       2.22442913       4.00000429    
   12.4600000       5.72087690E-02   1.71662891       2.22616649       4.00000429    
   12.4699993       5.72592281E-02   1.71484387       2.22790098       4.00000381    
   12.4799995       5.73104843E-02   1.71306098       2.22963262       4.00000381    
   12.4899998       5.73625416E-02   1.71128023       2.23136139       4.00000429    
   12.5000000       5.74153997E-02   1.70950150       2.23308730       4.00000429    
   12.5099993       5.74690588E-02   1.70772493       2.23481035       4.00000429    
   12.5199995       5.75235188E-02   1.70595038       2.23653030       4.00000429    
   12.5299997       5.75787835E-02   1.70417798       2.23824739       4.00000429    
   12.5400000       5.76348566E-02   1.70240772       2.23996162       4.00000429    
   12.5500002       5.76917380E-02   1.70063949       2.24167299       4.00000429    
   12.5599995       5.77494279E-02   1.69887340       2.24338150       4.00000429    
   12.5699997       5.78079261E-02   1.69710934       2.24508691       4.00000429    
   12.5799999       5.78672364E-02   1.69534743       2.24678946       4.00000429    
   12.5900002       5.79273626E-02   1.69358766       2.24848914       4.00000429    
   12.5999994       5.79883046E-02   1.69182992       2.25018597       4.00000429    
   12.6099997       5.80500625E-02   1.69007432       2.25187969       4.00000381    
   12.6199999       5.81126399E-02   1.68832088       2.25357056       4.00000381    
   12.6300001       5.81760369E-02   1.68656957       2.25525856       4.00000429    
   12.6399994       5.82402572E-02   1.68482029       2.25694370       4.00000429    
   12.6499996       5.83053008E-02   1.68307316       2.25862575       4.00000429    
   12.6599998       5.83711676E-02   1.68132818       2.26030493       4.00000429    
   12.6700001       5.84378652E-02   1.67958522       2.26198125       4.00000429    
   12.6799994       5.85053898E-02   1.67784441       2.26365447       4.00000429    
   12.6899996       5.85737452E-02   1.67610574       2.26532483       4.00000429    
   12.6999998       5.86429350E-02   1.67436922       2.26699233       4.00000477    
   12.7100000       5.87129593E-02   1.67263472       2.26865673       4.00000429    
   12.7199993       5.87838218E-02   1.67090237       2.27031827       4.00000429    
   12.7299995       5.88555224E-02   1.66917217       2.27197671       4.00000429    
   12.7399998       5.89280650E-02   1.66744411       2.27363229       4.00000429    
   12.7500000       5.90014532E-02   1.66571808       2.27528477       4.00000429    
   12.7599993       5.90756871E-02   1.66399419       2.27693439       4.00000429    
   12.7699995       5.91507666E-02   1.66227245       2.27858114       4.00000429    
   12.7799997       5.92266954E-02   1.66055286       2.28022480       4.00000429    
   12.7900000       5.93034774E-02   1.65883541       2.28186560       4.00000477    
   12.7999992       5.93811162E-02   1.65712011       2.28350329       4.00000477    
   12.8099995       5.94596118E-02   1.65540683       2.28513813       4.00000477    
   12.8199997       5.95389642E-02   1.65369570       2.28676987       4.00000477    
   12.8299999       5.96191771E-02   1.65198672       2.28839874       4.00000477    
   12.8400002       5.97002544E-02   1.65027988       2.29002452       4.00000477    
   12.8499994       5.97821996E-02   1.64857519       2.29164720       4.00000477    
   12.8599997       5.98650128E-02   1.64687264       2.29326701       4.00000477    
   12.8699999       5.99486977E-02   1.64517224       2.29488373       4.00000477    
   12.8800001       6.00332543E-02   1.64347386       2.29649758       4.00000477    
   12.8899994       6.01186901E-02   1.64177763       2.29810834       4.00000477    
   12.8999996       6.02050051E-02   1.64008355       2.29971600       4.00000477    
   12.9099998       6.02921993E-02   1.63839161       2.30132079       4.00000477    
   12.9200001       6.03802800E-02   1.63670182       2.30292249       4.00000477    
   12.9299994       6.04692474E-02   1.63501418       2.30452108       4.00000477    
   12.9399996       6.05591014E-02   1.63332868       2.30611682       4.00000477    
   12.9499998       6.06498495E-02   1.63164532       2.30770946       4.00000477    
   12.9600000       6.07414916E-02   1.62996411       2.30929899       4.00000477    
   12.9699993       6.08340316E-02   1.62828505       2.31088543       4.00000477    
   12.9799995       6.09274730E-02   1.62660813       2.31246901       4.00000477    
   12.9899998       6.10218197E-02   1.62493336       2.31404948       4.00000477    
   13.0000000       6.11170717E-02   1.62326074       2.31562686       4.00000477    
   13.0099993       6.12132326E-02   1.62159026       2.31720114       4.00000477    
   13.0199995       6.13103062E-02   1.61992192       2.31877232       4.00000477    
   13.0299997       6.14082962E-02   1.61825573       2.32034063       4.00000477    
   13.0400000       6.15072027E-02   1.61659169       2.32190585       4.00000477    
   13.0499992       6.16070330E-02   1.61492980       2.32346797       4.00000477    
   13.0599995       6.17077872E-02   1.61327004       2.32502699       4.00000477    
   13.0699997       6.18094690E-02   1.61161244       2.32658291       4.00000477    
   13.0799999       6.19120821E-02   1.60995698       2.32813573       4.00000477    
   13.0900002       6.20156303E-02   1.60830367       2.32968545       4.00000477    
   13.0999994       6.21201172E-02   1.60665250       2.33123207       4.00000477    
   13.1099997       6.22255430E-02   1.60500348       2.33277559       4.00000477    
   13.1199999       6.23319149E-02   1.60335660       2.33431602       4.00000477    
   13.1300001       6.24392331E-02   1.60171187       2.33585334       4.00000429    
   13.1399994       6.25475049E-02   1.60006928       2.33738756       4.00000429    
   13.1499996       6.26567304E-02   1.59842885       2.33891869       4.00000429    
   13.1599998       6.27669170E-02   1.59679067       2.34044671       4.00000429    
   13.1700001       6.28780648E-02   1.59515464       2.34197164       4.00000429    
   13.1799994       6.29901737E-02   1.59352076       2.34349346       4.00000429    
   13.1899996       6.31032512E-02   1.59188902       2.34501219       4.00000429    
   13.1999998       6.32173046E-02   1.59025943       2.34652781       4.00000477    
   13.2100000       6.33323342E-02   1.58863199       2.34804010       4.00000429    
   13.2199993       6.34483397E-02   1.58700669       2.34954929       4.00000429    
   13.2299995       6.35653287E-02   1.58538365       2.35105538       4.00000429    
   13.2399998       6.36833087E-02   1.58376276       2.35255837       4.00000429    
   13.2500000       6.38022795E-02   1.58214402       2.35405827       4.00000477    
   13.2599993       6.39222413E-02   1.58052742       2.35555482       4.00000477    
   13.2699995       6.40432090E-02   1.57891297       2.35704827       4.00000429    
   13.2799997       6.41651750E-02   1.57730079       2.35853863       4.00000477    
   13.2900000       6.42881468E-02   1.57569075       2.36002564       4.00000477    
   13.2999992       6.44121319E-02   1.57408285       2.36150956       4.00000477    
   13.3099995       6.45371303E-02   1.57247710       2.36299038       4.00000477    
   13.3199997       6.46631494E-02   1.57087350       2.36446786       4.00000477    
   13.3299999       6.47901893E-02   1.56927216       2.36594224       4.00000477    
   13.3400002       6.49182573E-02   1.56767297       2.36741328       4.00000477    
   13.3499994       6.50473610E-02   1.56607592       2.36888123       4.00000477    
   13.3599997       6.51775002E-02   1.56448102       2.37034583       4.00000429    
   13.3699999       6.53086752E-02   1.56288838       2.37180734       4.00000429    
   13.3800001       6.54409006E-02   1.56129789       2.37326550       4.00000429    
   13.3899994       6.55741692E-02   1.55970955       2.37472057       4.00000429    
   13.3999996       6.57084957E-02   1.55812347       2.37617230       4.00000429    
   13.4099998       6.58438802E-02   1.55653954       2.37762094       4.00000429    
   13.4200001       6.59803227E-02   1.55495775       2.37906623       4.00000429    
   13.4299994       6.61178380E-02   1.55337822       2.38050818       4.00000429    
   13.4399996       6.62564188E-02   1.55180085       2.38194704       4.00000429    
   13.4499998       6.63960800E-02   1.55022562       2.38338256       4.00000429    
   13.4600000       6.65368214E-02   1.54865265       2.38481474       4.00000429    
   13.4699993       6.66786432E-02   1.54708183       2.38624382       4.00000429    
   13.4799995       6.68215603E-02   1.54551315       2.38766956       4.00000429    
   13.4899998       6.69655725E-02   1.54394674       2.38909197       4.00000429    
   13.5000000       6.71106800E-02   1.54238248       2.39051104       4.00000429    
   13.5099993       6.72568977E-02   1.54082048       2.39192677       4.00000429    
   13.5199995       6.74042255E-02   1.53926063       2.39333940       4.00000429    
   13.5299997       6.75526634E-02   1.53770304       2.39474869       4.00000429    
   13.5400000       6.77022263E-02   1.53614759       2.39615464       4.00000429    
   13.5499992       6.78529143E-02   1.53459430       2.39755726       4.00000477    
   13.5599995       6.80047274E-02   1.53304327       2.39895654       4.00000477    
   13.5699997       6.81576803E-02   1.53149438       2.40035248       4.00000477    
   13.5799999       6.83117732E-02   1.52994776       2.40174508       4.00000477    
   13.5900002       6.84670061E-02   1.52840328       2.40313435       4.00000477    
   13.5999994       6.86233938E-02   1.52686107       2.40452027       4.00000477    
   13.6099997       6.87809363E-02   1.52532101       2.40590286       4.00000477    
   13.6199999       6.89396411E-02   1.52378321       2.40728188       4.00000477    
   13.6300001       6.90995157E-02   1.52224755       2.40865755       4.00000477    
   13.6399994       6.92605600E-02   1.52071416       2.41002989       4.00000477    
   13.6499996       6.94227815E-02   1.51918292       2.41139889       4.00000477    
   13.6599998       6.95861876E-02   1.51765394       2.41276455       4.00000477    
   13.6700001       6.97507858E-02   1.51612723       2.41412663       4.00000477    
   13.6799994       6.99165761E-02   1.51460266       2.41548538       4.00000477    
   13.6899996       7.00835660E-02   1.51308036       2.41684079       4.00000477    
   13.6999998       7.02517629E-02   1.51156020       2.41819263       4.00000477    
   13.7100000       7.04211742E-02   1.51004231       2.41954112       4.00000477    
   13.7199993       7.05917999E-02   1.50852668       2.42088628       4.00000477    
   13.7299995       7.07636476E-02   1.50701320       2.42222786       4.00000477    
   13.7399998       7.09367245E-02   1.50550199       2.42356610       4.00000477    
   13.7500000       7.11110383E-02   1.50399292       2.42490077       4.00000477    
   13.7599993       7.12865964E-02   1.50248611       2.42623210       4.00000477    
   13.7699995       7.14634061E-02   1.50098157       2.42755985       4.00000477    
   13.7799997       7.16414675E-02   1.49947929       2.42888403       4.00000477    
   13.7900000       7.18207881E-02   1.49797916       2.43020487       4.00000477    
   13.7999992       7.20013753E-02   1.49648130       2.43152213       4.00000477    
   13.8099995       7.21832365E-02   1.49498570       2.43283582       4.00000477    
   13.8199997       7.23663792E-02   1.49349225       2.43414617       4.00000477    
   13.8299999       7.25508034E-02   1.49200106       2.43545294       4.00000477    
   13.8400002       7.27365240E-02   1.49051213       2.43675613       4.00000477    
   13.8499994       7.29235411E-02   1.48902547       2.43805575       4.00000477    
   13.8599997       7.31118619E-02   1.48754096       2.43935180       4.00000477    
   13.8699999       7.33014941E-02   1.48605871       2.44064450       4.00000477    
   13.8800001       7.34924451E-02   1.48457873       2.44193363       4.00000477    
   13.8899994       7.36847222E-02   1.48310101       2.44321918       4.00000477    
   13.8999996       7.38783330E-02   1.48162556       2.44450116       4.00000477    
   13.9099998       7.40732849E-02   1.48015237       2.44577956       4.00000525    
   13.9200001       7.42695853E-02   1.47868133       2.44705415       4.00000477    
   13.9299994       7.44672343E-02   1.47721255       2.44832516       4.00000477    
   13.9399996       7.46662468E-02   1.47574604       2.44959259       4.00000477    
   13.9499998       7.48666227E-02   1.47428179       2.45085645       4.00000477    
   13.9600000       7.50683770E-02   1.47281981       2.45211673       4.00000477    
   13.9699993       7.52715096E-02   1.47136009       2.45337343       4.00000477    
   13.9799995       7.54760280E-02   1.46990263       2.45462632       4.00000477    
   13.9899998       7.56819472E-02   1.46844745       2.45587564       4.00000477    
   14.0000000       7.58892670E-02   1.46699452       2.45712137       4.00000525    
   14.0099993       7.60980025E-02   1.46554387       2.45836329       4.00000525    
   14.0199995       7.63081536E-02   1.46409547       2.45960164       4.00000525    
   14.0299997       7.65197277E-02   1.46264935       2.46083617       4.00000525    
   14.0400000       7.67327398E-02   1.46120548       2.46206713       4.00000525    
   14.0499992       7.69471899E-02   1.45976388       2.46329427       4.00000525    
   14.0599995       7.71630928E-02   1.45832455       2.46451783       4.00000572    
   14.0699997       7.73804486E-02   1.45688748       2.46573758       4.00000572    
   14.0799999       7.75992721E-02   1.45545268       2.46695352       4.00000572    
   14.0900002       7.78195634E-02   1.45402014       2.46816587       4.00000572    
   14.0999994       7.80413374E-02   1.45258987       2.46937442       4.00000572    
   14.1099997       7.82646015E-02   1.45116186       2.47057915       4.00000572    
   14.1199999       7.84893632E-02   1.44973612       2.47178006       4.00000572    
   14.1300001       7.87156299E-02   1.44831264       2.47297716       4.00000572    
   14.1399994       7.89434090E-02   1.44689143       2.47417045       4.00000525    
   14.1499996       7.91727081E-02   1.44547260       2.47535992       4.00000525    
   14.1599998       7.94035345E-02   1.44405603       2.47654557       4.00000525    
   14.1700001       7.96359032E-02   1.44264174       2.47772741       4.00000477    
   14.1799994       7.98698142E-02   1.44122970       2.47890544       4.00000477    
   14.1899996       8.01052824E-02   1.43982005       2.48007965       4.00000477    
   14.1999998       8.03423151E-02   1.43841267       2.48125005       4.00000477    
   14.2100000       8.05809200E-02   1.43700755       2.48241663       4.00000525    
   14.2199993       8.08211043E-02   1.43560469       2.48357916       4.00000477    
   14.2299995       8.10628757E-02   1.43420422       2.48473787       4.00000477    
   14.2399998       8.13062489E-02   1.43280602       2.48589277       4.00000477    
   14.2500000       8.15512314E-02   1.43141007       2.48704362       4.00000477    
   14.2599993       8.17978308E-02   1.43001652       2.48819065       4.00000477    
   14.2699995       8.20460543E-02   1.42862523       2.48933363       4.00000477    
   14.2799997       8.22959170E-02   1.42723620       2.49047279       4.00000477    
   14.2900000       8.25474188E-02   1.42584956       2.49160790       4.00000477    
   14.2999992       8.28005746E-02   1.42446518       2.49273920       4.00000477    
   14.3099995       8.30553919E-02   1.42308319       2.49386644       4.00000477    
   14.3199997       8.33118856E-02   1.42170346       2.49498963       4.00000477    
   14.3299999       8.35700631E-02   1.42032599       2.49610877       4.00000477    
   14.3400002       8.38299319E-02   1.41895092       2.49722409       4.00000477    
   14.3499994       8.40914994E-02   1.41757810       2.49833536       4.00000477    
   14.3599997       8.43547806E-02   1.41620767       2.49944258       4.00000477    
   14.3699999       8.46197829E-02   1.41483951       2.50054574       4.00000477    
   14.3800001       8.48865137E-02   1.41347373       2.50164485       4.00000525    
   14.3899994       8.51549879E-02   1.41211033       2.50273991       4.00000525    
   14.3999996       8.54252130E-02   1.41074920       2.50383067       4.00000525    
   14.4099998       8.56971964E-02   1.40939045       2.50491738       4.00000477    
   14.4200001       8.59709531E-02   1.40803397       2.50600004       4.00000477    
   14.4299994       8.62464905E-02   1.40667987       2.50707865       4.00000477    
   14.4399996       8.65238160E-02   1.40532815       2.50815296       4.00000477    
   14.4499998       8.68029445E-02   1.40397871       2.50922322       4.00000477    
   14.4600000       8.70838910E-02   1.40263164       2.51028943       4.00000477    
   14.4699993       8.73666555E-02   1.40128696       2.51135135       4.00000477    
   14.4799995       8.76512527E-02   1.39994466       2.51240897       4.00000477    
   14.4899998       8.79376978E-02   1.39860463       2.51346254       4.00000477    
   14.5000000       8.82259980E-02   1.39726698       2.51451182       4.00000477    
   14.5099993       8.85161683E-02   1.39593172       2.51555681       4.00000477    
   14.5199995       8.88082162E-02   1.39459884       2.51659775       4.00000477    
   14.5299997       8.91021490E-02   1.39326835       2.51763439       4.00000477    
   14.5400000       8.93979818E-02   1.39194024       2.51866674       4.00000477    
   14.5499992       8.96957293E-02   1.39061439       2.51969481       4.00000477    
   14.5599995       8.99953991E-02   1.38929093       2.52071857       4.00000477    
   14.5699997       9.02969986E-02   1.38796985       2.52173805       4.00000477    
   14.5799999       9.06005502E-02   1.38665116       2.52275324       4.00000477    
   14.5899992       9.09060538E-02   1.38533485       2.52376413       4.00000477    
   14.5999994       9.12135243E-02   1.38402092       2.52477050       4.00000477    
   14.6099997       9.15229768E-02   1.38270938       2.52577257       4.00000477    
   14.6199999       9.18344259E-02   1.38140023       2.52677035       4.00000477    
   14.6300001       9.21478793E-02   1.38009346       2.52776361       4.00000477    
   14.6399994       9.24633443E-02   1.37878907       2.52875257       4.00000477    
   14.6499996       9.27808434E-02   1.37748718       2.52973700       4.00000477    
   14.6599998       9.31003839E-02   1.37618768       2.53071690       4.00000477    
   14.6700001       9.34219733E-02   1.37489057       2.53169250       4.00000477    
   14.6799994       9.37456340E-02   1.37359583       2.53266358       4.00000477    
   14.6899996       9.40713659E-02   1.37230349       2.53363013       4.00000477    
   14.6999998       9.43991914E-02   1.37101352       2.53459215       4.00000477    
   14.7100000       9.47291180E-02   1.36972606       2.53554964       4.00000477    
   14.7199993       9.50611606E-02   1.36844099       2.53650260       4.00000477    
   14.7299995       9.53953341E-02   1.36715829       2.53745103       4.00000477    
   14.7399998       9.57316533E-02   1.36587811       2.53839493       4.00000477    
   14.7500000       9.60701257E-02   1.36460030       2.53933430       4.00000477    
   14.7599993       9.64107662E-02   1.36332488       2.54026914       4.00000477    
   14.7699995       9.67535898E-02   1.36205196       2.54119921       4.00000477    
   14.7799997       9.70986113E-02   1.36078143       2.54212475       4.00000477    
   14.7900000       9.74458382E-02   1.35951340       2.54304552       4.00000477    
   14.7999992       9.77952853E-02   1.35824776       2.54396176       4.00000477    
   14.8099995       9.81469676E-02   1.35698462       2.54487324       4.00000477    
   14.8199997       9.85009000E-02   1.35572386       2.54577994       4.00000477    
   14.8299999       9.88570973E-02   1.35446560       2.54668212       4.00000477    
   14.8399992       9.92155746E-02   1.35320973       2.54757953       4.00000477    
   14.8499994       9.95763466E-02   1.35195637       2.54847217       4.00000477    
   14.8599997       9.99394208E-02   1.35070550       2.54936004       4.00000477    
   14.8699999      0.100304812       1.34945703       2.55024314       4.00000477    
   14.8800001      0.100672543       1.34821105       2.55112147       4.00000477    
   14.8899994      0.101042621       1.34696758       2.55199480       4.00000477    
   14.8999996      0.101415068       1.34572649       2.55286336       4.00000477    
   14.9099998      0.101789892       1.34448791       2.55372715       4.00000477    
   14.9200001      0.102167107       1.34325182       2.55458593       4.00000477    
   14.9299994      0.102546729       1.34201825       2.55543995       4.00000477    
   14.9399996      0.102928780       1.34078717       2.55628896       4.00000477    
   14.9499998      0.103313267       1.33955860       2.55713320       4.00000477    
   14.9600000      0.103700206       1.33833241       2.55797243       4.00000477    
   14.9699993      0.104089618       1.33710873       2.55880666       4.00000477    
   14.9799995      0.104481511       1.33588755       2.55963588       4.00000477    
   14.9899998      0.104875907       1.33466887       2.56046009       4.00000477    
   15.0000000      0.105272822       1.33345270       2.56127930       4.00000477    
   15.0099993      0.105672270       1.33223915       2.56209350       4.00000477    
   15.0199995      0.106074266       1.33102810       2.56290269       4.00000477    
   15.0299997      0.106478825       1.32981956       2.56370664       4.00000477    
   15.0400000      0.106885970       1.32861352       2.56450558       4.00000477    
   15.0499992      0.107295707       1.32740998       2.56529927       4.00000477    
   15.0599995      0.107708059       1.32620895       2.56608796       4.00000477    
   15.0699997      0.108123042       1.32501054       2.56687140       4.00000477    
   15.0799999      0.108540677       1.32381463       2.56764960       4.00000477    
   15.0899992      0.108960971       1.32262123       2.56842256       4.00000477    
   15.0999994      0.109383948       1.32143044       2.56919050       4.00000477    
   15.1099997      0.109809622       1.32024217       2.56995320       4.00000477    
   15.1199999      0.110238016       1.31905651       2.57071042       4.00000477    
   15.1300001      0.110669143       1.31787336       2.57146239       4.00000477    
   15.1399994      0.111103021       1.31669283       2.57220912       4.00000477    
   15.1499996      0.111539662       1.31551480       2.57295060       4.00000477    
   15.1599998      0.111979090       1.31433940       2.57368660       4.00000525    
   15.1700001      0.112421326       1.31316650       2.57441711       4.00000477    
   15.1799994      0.112866379       1.31199622       2.57514238       4.00000477    
   15.1899996      0.113314278       1.31082857       2.57586217       4.00000477    
   15.1999998      0.113765031       1.30966341       2.57657647       4.00000477    
   15.2100000      0.114218667       1.30850089       2.57728529       4.00000477    
   15.2199993      0.114675194       1.30734098       2.57798862       4.00000477    
   15.2299995      0.115134634       1.30618370       2.57868648       4.00000477    
   15.2399998      0.115597010       1.30502903       2.57937884       4.00000477    
   15.2500000      0.116062336       1.30387688       2.58006573       4.00000477    
   15.2599993      0.116530634       1.30272734       2.58074689       4.00000477    
   15.2699995      0.117001928       1.30158043       2.58142257       4.00000477    
   15.2799997      0.117476232       1.30043614       2.58209252       4.00000477    
   15.2900000      0.117953561       1.29929447       2.58275676       4.00000477    
   15.2999992      0.118433945       1.29815555       2.58341527       4.00000477    
   15.3099995      0.118917398       1.29701924       2.58406806       4.00000477    
   15.3199997      0.119403936       1.29588556       2.58471513       4.00000477    
   15.3299999      0.119893588       1.29475451       2.58535647       4.00000477    
   15.3399992      0.120386370       1.29362607       2.58599210       4.00000477    
   15.3499994      0.120882303       1.29250038       2.58662200       4.00000477    
   15.3599997      0.121381402       1.29137731       2.58724594       4.00000477    
   15.3699999      0.121883698       1.29025686       2.58786416       4.00000477    
   15.3800001      0.122389205       1.28913915       2.58847642       4.00000477    
   15.3899994      0.122897945       1.28802407       2.58908272       4.00000477    
   15.3999996      0.123409942       1.28691173       2.58968306       4.00000477    
   15.4099998      0.123925216       1.28580201       2.59027743       4.00000477    
   15.4200001      0.124443792       1.28469503       2.59086585       4.00000477    
   15.4299994      0.124965683       1.28359079       2.59144831       4.00000477    
